Idx RGB_file Qw Qx Qy Qz Tx Ty Tz
1402 rgb/1311868213.142119.png 0.127776 0.0243341 0.792581 0.595738 -1.27339 -1.71086 3.18771
1403 rgb/1311868213.174219.png 0.130029 0.0227873 0.793178 0.594517 -1.27555 -1.70844 3.18268
1404 rgb/1311868213.206347.png 0.132119 0.0222608 0.794209 0.592697 -1.27713 -1.70594 3.1792
1405 rgb/1311868213.242209.png 0.134454 0.0227485 0.795129 0.590917 -1.27983 -1.70336 3.17612
1406 rgb/1311868213.274014.png 0.136907 0.0232793 0.796021 0.589129 -1.28271 -1.70027 3.17127
1407 rgb/1311868213.306151.png 0.139845 0.0232477 0.797107 0.586969 -1.28809 -1.69861 3.1675
1408 rgb/1311868213.342368.png 0.142023 0.0224659 0.797971 0.585299 -1.29151 -1.69677 3.16369
1409 rgb/1311868213.374390.png 0.143236 0.0225672 0.798579 0.58417 -1.29512 -1.69393 3.16238
1410 rgb/1311868213.406010.png 0.144056 0.023156 0.798293 0.584335 -1.29704 -1.69086 3.1587
1411 rgb/1311868213.442300.png 0.145669 0.0239717 0.797587 0.584867 -1.30061 -1.68829 3.15389
1412 rgb/1311868213.474546.png 0.148561 0.0233167 0.796882 0.585127 -1.30532 -1.68613 3.14931
1413 rgb/1311868213.506347.png 0.151367 0.0215277 0.79627 0.585309 -1.30962 -1.68405 3.14491
1414 rgb/1311868213.542189.png 0.153198 0.0193961 0.796052 0.585204 -1.31158 -1.68137 3.14132
1415 rgb/1311868213.574297.png 0.155084 0.0177398 0.79595 0.584898 -1.31446 -1.67836 3.13835
1416 rgb/1311868213.608357.png 0.157423 0.0159297 0.795793 0.584539 -1.31692 -1.67581 3.13526
1417 rgb/1311868213.642086.png 0.159478 0.0136359 0.795782 0.584055 -1.31863 -1.67274 3.13112
1418 rgb/1311868213.674238.png 0.160249 0.0122034 0.79658 0.582786 -1.31977 -1.66966 3.12819
1419 rgb/1311868213.706267.png 0.160711 0.0119612 0.797416 0.581519 -1.32186 -1.66701 3.1261
1420 rgb/1311868213.742210.png 0.160474 0.0128645 0.798159 0.580546 -1.32217 -1.66379 3.12446
1421 rgb/1311868213.774084.png 0.160471 0.0158086 0.798455 0.580067 -1.32472 -1.6606 3.12245
1422 rgb/1311868213.806247.png 0.160768 0.018847 0.798406 0.57996 -1.32804 -1.65834 3.11864
1423 rgb/1311868213.842211.png 0.161651 0.0210347 0.798332 0.579742 -1.33204 -1.65665 3.11419
1424 rgb/1311868213.874145.png 0.162827 0.0216656 0.79861 0.579006 -1.33592 -1.65506 3.11063
1425 rgb/1311868213.906335.png 0.163191 0.0218551 0.799277 0.577976 -1.33875 -1.65336 3.10834
1426 rgb/1311868213.942213.png 0.163895 0.0217907 0.799925 0.576881 -1.34159 -1.65172 3.10552
1427 rgb/1311868213.974085.png 0.164995 0.0209745 0.801129 0.574924 -1.34315 -1.64965 3.10268
1428 rgb/1311868214.006317.png 0.166508 0.0213936 0.802981 0.571881 -1.34327 -1.64731 3.10359
1429 rgb/1311868214.042178.png 0.169246 0.0228623 0.803948 0.569657 -1.34564 -1.64655 3.10351
1430 rgb/1311868214.074100.png 0.170465 0.0253571 0.804456 0.56847 -1.34619 -1.64573 3.10313
1431 rgb/1311868214.106187.png 0.171103 0.0301951 0.804268 0.568307 -1.3489 -1.64415 3.10282
1432 rgb/1311868214.142287.png 0.1723 0.0347854 0.803479 0.568799 -1.35261 -1.64248 3.1022
1433 rgb/1311868214.174039.png 0.17418 0.0394735 0.802522 0.569271 -1.355 -1.6393 3.10084
1434 rgb/1311868214.206335.png 0.178523 0.0427448 0.801327 0.569374 -1.36008 -1.63726 3.09789
1435 rgb/1311868214.242159.png 0.182643 0.0427401 0.800795 0.568815 -1.36292 -1.63632 3.0931
1436 rgb/1311868214.274221.png 0.18449 0.0420932 0.800822 0.56823 -1.36533 -1.63611 3.08905
1437 rgb/1311868214.306406.png 0.184131 0.0417634 0.801554 0.567337 -1.36754 -1.63405 3.08678
1438 rgb/1311868214.342288.png 0.1839 0.0418997 0.80226 0.566403 -1.371 -1.63168 3.08671
1439 rgb/1311868214.374244.png 0.184191 0.0421629 0.802442 0.566031 -1.37176 -1.62992 3.08608
1440 rgb/1311868214.406227.png 0.185358 0.0438907 0.801993 0.566155 -1.37283 -1.62803 3.08385
1441 rgb/1311868214.442184.png 0.187726 0.045536 0.801533 0.565896 -1.37546 -1.62675 3.0803
1442 rgb/1311868214.474262.png 0.191706 0.0457088 0.801371 0.564776 -1.38198 -1.62543 3.07759
1443 rgb/1311868214.506579.png 0.19499 0.0439356 0.801478 0.56364 -1.38504 -1.6243 3.07611
1444 rgb/1311868214.542302.png 0.196466 0.0419783 0.801749 0.56289 -1.38555 -1.62279 3.07275
1445 rgb/1311868214.574356.png 0.19793 0.0416821 0.802329 0.561572 -1.38893 -1.62027 3.07234
1446 rgb/1311868214.606407.png 0.201101 0.0412003 0.8022 0.560664 -1.39025 -1.61837 3.06993
1447 rgb/1311868214.642280.png 0.205724 0.0413086 0.801978 0.559295 -1.39409 -1.61657 3.06786
1448 rgb/1311868214.674410.png 0.21025 0.0416782 0.801587 0.558143 -1.39777 -1.61467 3.06451
1449 rgb/1311868214.706198.png 0.214289 0.0422681 0.801395 0.556838 -1.40283 -1.61252 3.06123
1450 rgb/1311868214.742333.png 0.218307 0.0425713 0.801462 0.555154 -1.40724 -1.61011 3.05797
1451 rgb/1311868214.774481.png 0.223357 0.0419137 0.801494 0.553147 -1.41292 -1.60796 3.05435
1452 rgb/1311868214.806468.png 0.228973 0.0402539 0.801701 0.550668 -1.4171 -1.60603 3.05061
1453 rgb/1311868214.842297.png 0.2342 0.0385704 0.802314 0.547689 -1.41985 -1.60391 3.04781
1454 rgb/1311868214.874290.png 0.239004 0.0386458 0.802537 0.545277 -1.42481 -1.60278 3.0452
1455 rgb/1311868214.906326.png 0.244218 0.0398372 0.801533 0.544357 -1.43085 -1.60101 3.04243
1456 rgb/1311868214.942194.png 0.249652 0.0398491 0.800222 0.543819 -1.43534 -1.59896 3.03901
1457 rgb/1311868214.974404.png 0.255478 0.0375973 0.799153 0.542845 -1.43949 -1.59682 3.03493
1458 rgb/1311868215.006391.png 0.259869 0.0333288 0.799149 0.541042 -1.44234 -1.5953 3.03107
1459 rgb/1311868215.042220.png 0.262449 0.0291899 0.799733 0.539169 -1.44506 -1.59444 3.02822
1460 rgb/1311868215.074234.png 0.264278 0.026698 0.800047 0.537938 -1.44762 -1.59301 3.02486
1461 rgb/1311868215.106202.png 0.266306 0.0260931 0.800441 0.53638 -1.4496 -1.59195 3.02244
1462 rgb/1311868215.142266.png 0.270141 0.0257861 0.800477 0.53442 -1.45425 -1.59175 3.01939
1463 rgb/1311868215.174343.png 0.274719 0.0248476 0.800356 0.532307 -1.45852 -1.59095 3.01617
1464 rgb/1311868215.206366.png 0.278401 0.0235164 0.800239 0.530628 -1.46218 -1.59087 3.01266
1465 rgb/1311868215.242259.png 0.281297 0.0222908 0.800144 0.529296 -1.46485 -1.59025 3.00755
1466 rgb/1311868215.274353.png 0.283788 0.0208229 0.800162 0.527996 -1.46992 -1.59052 3.00466
1467 rgb/1311868215.306401.png 0.285226 0.0188932 0.800045 0.52747 -1.46921 -1.59072 2.99985
1468 rgb/1311868215.342475.png 0.287192 0.0183048 0.799962 0.526551 -1.4716 -1.59241 2.99735
1469 rgb/1311868215.374240.png 0.290039 0.0171151 0.798998 0.526494 -1.47267 -1.59221 2.99392
1470 rgb/1311868215.406376.png 0.292424 0.016507 0.798386 0.526122 -1.47193 -1.59283 2.98805
1471 rgb/1311868215.442338.png 0.294806 0.0169012 0.797972 0.525408 -1.47344 -1.59405 2.98345
1472 rgb/1311868215.474499.png 0.297476 0.0165431 0.798365 0.523313 -1.47637 -1.59291 2.98097
1473 rgb/1311868215.506308.png 0.299607 0.0146466 0.799031 0.521133 -1.47588 -1.59477 2.97617
1474 rgb/1311868215.542336.png 0.300548 0.0141154 0.799577 0.519766 -1.4748 -1.59814 2.97319
1475 rgb/1311868215.574139.png 0.300902 0.0151152 0.799571 0.519543 -1.47363 -1.60079 2.9688
1476 rgb/1311868215.606249.png 0.301567 0.0165094 0.800129 0.518253 -1.47119 -1.6008 2.96483
1477 rgb/1311868215.642404.png 0.30459 0.0177527 0.801042 0.515025 -1.47214 -1.60366 2.96123
1478 rgb/1311868215.674534.png 0.309765 0.0180495 0.801561 0.511106 -1.47403 -1.60343 2.96123
1479 rgb/1311868215.706473.png 0.314481 0.0176474 0.801213 0.508781 -1.47361 -1.60635 2.95763
1480 rgb/1311868215.742205.png 0.318001 0.0175979 0.800882 0.507112 -1.47318 -1.60796 2.95384
1481 rgb/1311868215.774735.png 0.320954 0.0170485 0.800717 0.505529 -1.47284 -1.60923 2.94924
1482 rgb/1311868215.806559.png 0.324184 0.0161672 0.800996 0.503049 -1.47308 -1.61074 2.94626
1483 rgb/1311868215.842289.png 0.32557 0.0155087 0.80107 0.502055 -1.47002 -1.613 2.94081
1484 rgb/1311868215.874205.png 0.326443 0.0175246 0.801516 0.500709 -1.47085 -1.61423 2.93874
1485 rgb/1311868215.906403.png 0.328417 0.0186328 0.801101 0.500041 -1.4694 -1.61531 2.93448
1486 rgb/1311868215.942381.png 0.330666 0.0197152 0.800796 0.499005 -1.46877 -1.6182 2.9288
1487 rgb/1311868215.974271.png 0.332404 0.0203468 0.800496 0.498306 -1.46838 -1.62087 2.92406
1488 rgb/1311868216.006524.png 0.333105 0.0209917 0.800142 0.49838 -1.46757 -1.62405 2.91902
1489 rgb/1311868216.042488.png 0.333815 0.0218847 0.799714 0.498554 -1.46565 -1.62717 2.91232
1490 rgb/1311868216.074212.png 0.334206 0.0219393 0.799954 0.497903 -1.46408 -1.63053 2.90786
1491 rgb/1311868216.106321.png 0.333229 0.0227005 0.800355 0.49788 -1.46305 -1.63304 2.90164
1492 rgb/1311868216.142434.png 0.331277 0.0244727 0.801478 0.497291 -1.46219 -1.63583 2.89527
1493 rgb/1311868216.174227.png 0.330882 0.0258925 0.802626 0.495628 -1.46288 -1.63923 2.8926
1494 rgb/1311868216.206326.png 0.332217 0.0266934 0.80301 0.494068 -1.4649 -1.6395 2.89218
1495 rgb/1311868216.242946.png 0.332463 0.028263 0.803102 0.493666 -1.46346 -1.64165 2.8856
1496 rgb/1311868216.275879.png 0.332575 0.0303579 0.803985 0.492027 -1.46574 -1.64523 2.88318
1497 rgb/1311868216.306682.png 0.334354 0.0306345 0.804108 0.4906 -1.46719 -1.64745 2.8814
1498 rgb/1311868216.342596.png 0.337529 0.0304726 0.803389 0.489613 -1.46774 -1.64956 2.87741
1499 rgb/1311868216.374273.png 0.340127 0.0311031 0.802447 0.489321 -1.46875 -1.65104 2.87314
1500 rgb/1311868216.406671.png 0.340757 0.0316676 0.801871 0.489791 -1.46848 -1.65148 2.86703
1501 rgb/1311868216.442339.png 0.339501 0.0316217 0.802426 0.489756 -1.46926 -1.65155 2.86211
1502 rgb/1311868216.474357.png 0.337157 0.0304931 0.803887 0.489051 -1.46989 -1.65317 2.85821
1503 rgb/1311868216.506418.png 0.335136 0.0298022 0.80495 0.488733 -1.47118 -1.6547 2.85347
1504 rgb/1311868216.542390.png 0.333198 0.0296781 0.805873 0.488545 -1.47256 -1.65655 2.84905
1505 rgb/1311868216.574328.png 0.331402 0.0309604 0.806365 0.488875 -1.47337 -1.65858 2.84427
1506 rgb/1311868216.606527.png 0.330818 0.0333252 0.806759 0.488466 -1.47431 -1.66117 2.84128
1507 rgb/1311868216.642461.png 0.331695 0.0352207 0.806705 0.487827 -1.47599 -1.66243 2.83766
1508 rgb/1311868216.674349.png 0.33348 0.0376123 0.806639 0.486538 -1.47755 -1.66596 2.83274
1509 rgb/1311868216.706576.png 0.33557 0.0398798 0.806608 0.48497 -1.47884 -1.668 2.82936
1510 rgb/1311868216.742454.png 0.33656 0.0423622 0.807087 0.483272 -1.48133 -1.66894 2.82277
1511 rgb/1311868216.774257.png 0.3359 0.044692 0.808855 0.480558 -1.48424 -1.67097 2.81968
1512 rgb/1311868216.806393.png 0.335693 0.0457261 0.810401 0.477994 -1.48631 -1.67283 2.81674
1513 rgb/1311868216.842459.png 0.336189 0.0461697 0.811668 0.475448 -1.48864 -1.67539 2.81418
1514 rgb/1311868216.874405.png 0.336728 0.0459836 0.812514 0.473636 -1.49122 -1.6769 2.81223
1515 rgb/1311868216.906366.png 0.336484 0.0445474 0.81338 0.472457 -1.49166 -1.67873 2.8076
1516 rgb/1311868216.942380.png 0.334985 0.0439195 0.814783 0.471163 -1.49287 -1.68144 2.80503
1517 rgb/1311868216.974559.png 0.333203 0.0441507 0.815592 0.471004 -1.49368 -1.68342 2.80211
1518 rgb/1311868217.006426.png 0.332341 0.0436079 0.816436 0.470202 -1.49456 -1.68573 2.80247
1519 rgb/1311868217.042435.png 0.332098 0.0418705 0.816269 0.47082 -1.49699 -1.68684 2.80181
1520 rgb/1311868217.074615.png 0.330881 0.0404182 0.815424 0.473263 -1.49735 -1.68813 2.79843
1521 rgb/1311868217.106679.png 0.329199 0.0395825 0.815152 0.474971 -1.49589 -1.68951 2.78996
1522 rgb/1311868217.143747.png 0.32741 0.0393174 0.816615 0.473716 -1.49599 -1.69233 2.78693
1523 rgb/1311868217.174613.png 0.325956 0.0392784 0.818038 0.472264 -1.49615 -1.6939 2.78289
1524 rgb/1311868217.206576.png 0.323915 0.0406673 0.820363 0.469509 -1.49548 -1.69772 2.77794
1525 rgb/1311868217.242361.png 0.322905 0.0417534 0.823184 0.465152 -1.49737 -1.70074 2.78034
1526 rgb/1311868217.274712.png 0.322684 0.0423608 0.824587 0.462759 -1.49902 -1.70338 2.77871
1527 rgb/1311868217.307288.png 0.321545 0.0435078 0.825883 0.461131 -1.4996 -1.70544 2.77638
1528 rgb/1311868217.342453.png 0.320281 0.0448458 0.82745 0.459069 -1.50092 -1.70838 2.77523
1529 rgb/1311868217.374311.png 0.319871 0.0451543 0.828768 0.456944 -1.50196 -1.71026 2.77642
1530 rgb/1311868217.406701.png 0.320413 0.0442375 0.829624 0.455096 -1.50242 -1.71229 2.77495
1531 rgb/1311868217.442485.png 0.32103 0.0426042 0.830723 0.452806 -1.50354 -1.71332 2.77559
1532 rgb/1311868217.475102.png 0.321163 0.0410241 0.831204 0.451973 -1.50438 -1.71323 2.77388
1533 rgb/1311868217.506647.png 0.32047 0.0415788 0.831429 0.452002 -1.50415 -1.71344 2.77321
1534 rgb/1311868217.542334.png 0.32002 0.0429992 0.83101 0.452956 -1.50336 -1.71306 2.7747
1535 rgb/1311868217.574294.png 0.320653 0.0434864 0.830222 0.453907 -1.50261 -1.71208 2.77541
1536 rgb/1311868217.606343.png 0.321307 0.0429391 0.829309 0.455164 -1.50256 -1.71026 2.77315
1537 rgb/1311868217.642399.png 0.320542 0.0428604 0.82892 0.456418 -1.50206 -1.70866 2.77233
1538 rgb/1311868217.674402.png 0.319885 0.0424789 0.828537 0.457608 -1.50045 -1.70698 2.77145
1539 rgb/1311868217.706372.png 0.319748 0.0420414 0.828389 0.458013 -1.49839 -1.70538 2.76986
1540 rgb/1311868217.742436.png 0.319603 0.0418464 0.828483 0.457962 -1.49634 -1.70402 2.77033
1541 rgb/1311868217.775482.png 0.31958 0.0415531 0.828224 0.458471 -1.49459 -1.70206 2.77121
1542 rgb/1311868217.806772.png 0.319488 0.0409293 0.828153 0.45872 -1.49268 -1.70028 2.77045
1543 rgb/1311868217.842462.png 0.318956 0.0396276 0.828574 0.458445 -1.48997 -1.69902 2.7685
1544 rgb/1311868217.874273.png 0.318144 0.0382452 0.829698 0.457092 -1.48859 -1.69787 2.76836
1545 rgb/1311868217.906458.png 0.316753 0.0371657 0.831161 0.455486 -1.48674 -1.69725 2.7689
1546 rgb/1311868217.942466.png 0.315309 0.0364122 0.832649 0.453828 -1.4841 -1.69734 2.77067
1547 rgb/1311868217.975110.png 0.314343 0.0373336 0.833594 0.452686 -1.48207 -1.69728 2.77168
1548 rgb/1311868218.006398.png 0.314081 0.0392273 0.834346 0.45132 -1.47881 -1.69766 2.77393
1549 rgb/1311868218.042374.png 0.315804 0.0403063 0.834561 0.449624 -1.47789 -1.69686 2.77716
1550 rgb/1311868218.074687.png 0.317655 0.0406063 0.834542 0.448325 -1.47617 -1.6961 2.77638
1551 rgb/1311868218.106528.png 0.318483 0.0415146 0.835111 0.446592 -1.4758 -1.69515 2.77752
1552 rgb/1311868218.142452.png 0.318712 0.0419374 0.835939 0.444836 -1.4741 -1.69348 2.7805
1553 rgb/1311868218.174634.png 0.31916 0.0419865 0.836308 0.443815 -1.47335 -1.69135 2.78363
1554 rgb/1311868218.206493.png 0.319127 0.0420899 0.836193 0.444047 -1.47085 -1.68801 2.78564
1555 rgb/1311868218.242489.png 0.319546 0.0432945 0.835473 0.444984 -1.4686 -1.68559 2.78847
1556 rgb/1311868218.274613.png 0.321139 0.0451533 0.834032 0.446353 -1.46813 -1.68242 2.79041
1557 rgb/1311868218.306510.png 0.322969 0.046716 0.83253 0.447674 -1.46894 -1.67911 2.79065
1558 rgb/1311868218.342575.png 0.323878 0.0474332 0.831461 0.448927 -1.47015 -1.67484 2.79075
1559 rgb/1311868218.374760.png 0.324133 0.0475042 0.831071 0.449457 -1.47085 -1.67113 2.78956
1560 rgb/1311868218.410500.png 0.324125 0.047508 0.831126 0.449361 -1.47376 -1.66683 2.79065
1561 rgb/1311868218.442486.png 0.323185 0.048135 0.831042 0.450125 -1.47434 -1.66288 2.78938
1562 rgb/1311868218.474491.png 0.321985 0.0504475 0.831144 0.450543 -1.47703 -1.65864 2.7927
1563 rgb/1311868218.510448.png 0.321868 0.0518387 0.830468 0.451715 -1.47932 -1.6548 2.79459
1564 rgb/1311868218.542375.png 0.322277 0.0524249 0.829713 0.452741 -1.48231 -1.65096 2.79489
1565 rgb/1311868218.574422.png 0.321533 0.0537581 0.829305 0.45386 -1.48411 -1.64688 2.79117
1566 rgb/1311868218.610383.png 0.320544 0.0549362 0.830753 0.451767 -1.4859 -1.64487 2.79422
1567 rgb/1311868218.642508.png 0.321747 0.0547204 0.831686 0.449212 -1.48884 -1.6419 2.7984
1568 rgb/1311868218.674491.png 0.324171 0.0550997 0.831642 0.447503 -1.48902 -1.64004 2.80154
1569 rgb/1311868218.710423.png 0.328192 0.0573305 0.830664 0.446105 -1.49176 -1.63784 2.80475
1570 rgb/1311868218.742485.png 0.332465 0.0595066 0.829551 0.444725 -1.49551 -1.6352 2.8052
1571 rgb/1311868218.774455.png 0.336165 0.0606917 0.82904 0.442732 -1.50008 -1.6321 2.80601
1572 rgb/1311868218.810331.png 0.3386 0.0595956 0.829255 0.440618 -1.50506 -1.62888 2.80677
1573 rgb/1311868218.842407.png 0.339631 0.0582561 0.829772 0.439027 -1.51019 -1.62628 2.8087
1574 rgb/1311868218.874697.png 0.340375 0.0560696 0.829955 0.438389 -1.51593 -1.62205 2.81063
1575 rgb/1311868218.910344.png 0.341084 0.0524337 0.829992 0.438217 -1.52021 -1.6178 2.81333
1576 rgb/1311868218.942390.png 0.34177 0.0487981 0.829089 0.439809 -1.52375 -1.61245 2.81523
1577 rgb/1311868218.974531.png 0.342586 0.0453492 0.82831 0.441012 -1.5259 -1.60818 2.81407
1578 rgb/1311868219.010718.png 0.343997 0.0412789 0.828413 0.440119 -1.52895 -1.60273 2.81495
1579 rgb/1311868219.042799.png 0.345203 0.0381979 0.82862 0.43906 -1.53251 -1.59686 2.81509
1580 rgb/1311868219.074699.png 0.345816 0.0373792 0.828769 0.438367 -1.53556 -1.59029 2.81631
1581 rgb/1311868219.110710.png 0.346198 0.0384759 0.828769 0.43797 -1.53813 -1.58386 2.81877
1582 rgb/1311868219.142449.png 0.347215 0.0404506 0.828336 0.437807 -1.54086 -1.57608 2.82224
1583 rgb/1311868219.174460.png 0.348421 0.041979 0.827985 0.437369 -1.54359 -1.56754 2.82438
1584 rgb/1311868219.210391.png 0.34887 0.0429185 0.827998 0.436895 -1.54813 -1.55843 2.82749
1585 rgb/1311868219.242632.png 0.348135 0.0447913 0.827808 0.437653 -1.55092 -1.54962 2.82975
1586 rgb/1311868219.274458.png 0.347222 0.0470096 0.82773 0.438292 -1.55398 -1.54095 2.83397
1587 rgb/1311868219.310567.png 0.347026 0.0482577 0.82721 0.439293 -1.5565 -1.53189 2.83867
1588 rgb/1311868219.342858.png 0.347653 0.0488876 0.826427 0.4402 -1.55886 -1.52277 2.8426
1589 rgb/1311868219.374565.png 0.348897 0.048661 0.82517 0.441597 -1.56062 -1.51387 2.84742
1590 rgb/1311868219.410427.png 0.350826 0.0492719 0.823131 0.4438 -1.56202 -1.50494 2.84951
1591 rgb/1311868219.442491.png 0.353369 0.0517626 0.820592 0.446195 -1.56311 -1.49655 2.8522
1592 rgb/1311868219.474442.png 0.357006 0.0540564 0.817792 0.448164 -1.56533 -1.48863 2.85654
1593 rgb/1311868219.510471.png 0.361316 0.0552938 0.814291 0.450926 -1.56751 -1.4799 2.86042
1594 rgb/1311868219.543330.png 0.363668 0.0565789 0.811584 0.453747 -1.56618 -1.47168 2.86307
1595 rgb/1311868219.574798.png 0.365606 0.0580241 0.809421 0.455865 -1.56844 -1.46363 2.86517
1596 rgb/1311868219.610673.png 0.366838 0.0585675 0.807561 0.458099 -1.56935 -1.45621 2.86845
1597 rgb/1311868219.642931.png 0.36779 0.0599666 0.805809 0.460235 -1.57012 -1.44916 2.87004
1598 rgb/1311868219.674450.png 0.368888 0.0636295 0.803509 0.462878 -1.57158 -1.44347 2.87217
1599 rgb/1311868219.710785.png 0.371232 0.0669117 0.801228 0.464493 -1.57236 -1.43693 2.87465
1600 rgb/1311868219.742593.png 0.374455 0.0678964 0.799717 0.464367 -1.57353 -1.43119 2.87941
1601 rgb/1311868219.774534.png 0.377588 0.0674557 0.798547 0.463906 -1.57365 -1.42455 2.88147
1602 rgb/1311868219.810409.png 0.379798 0.0676468 0.798007 0.463004 -1.57361 -1.41997 2.88374
1603 rgb/1311868219.842777.png 0.381568 0.0688713 0.797774 0.461768 -1.57406 -1.41488 2.88776
1604 rgb/1311868219.874478.png 0.383107 0.0698576 0.797575 0.460687 -1.57522 -1.4103 2.8916
1605 rgb/1311868219.910641.png 0.384635 0.0711635 0.796747 0.460648 -1.57632 -1.40575 2.89571
1606 rgb/1311868219.942611.png 0.386335 0.0729208 0.795616 0.460906 -1.57596 -1.40113 2.89826
1607 rgb/1311868219.974873.png 0.388609 0.0748978 0.794349 0.460862 -1.57718 -1.39639 2.90295
1608 rgb/1311868220.010555.png 0.390541 0.0767111 0.792806 0.461587 -1.57748 -1.39144 2.90661
1609 rgb/1311868220.042788.png 0.392485 0.0780398 0.791029 0.462763 -1.57962 -1.38662 2.91172
1610 rgb/1311868220.074683.png 0.394561 0.0783788 0.78859 0.465097 -1.58067 -1.38147 2.91682
1611 rgb/1311868220.110558.png 0.396553 0.0775036 0.786166 0.467646 -1.58059 -1.37508 2.92052
1612 rgb/1311868220.142630.png 0.397682 0.0770525 0.784189 0.470075 -1.5798 -1.37105 2.92341
1613 rgb/1311868220.174706.png 0.398801 0.0767558 0.782555 0.471894 -1.58014 -1.36644 2.92701
1614 rgb/1311868220.210459.png 0.400014 0.0765499 0.780566 0.474191 -1.58187 -1.36236 2.93203
1615 rgb/1311868220.242513.png 0.401281 0.0773692 0.778277 0.476743 -1.58185 -1.35571 2.93406
1616 rgb/1311868220.274890.png 0.403209 0.0773853 0.776969 0.477246 -1.58457 -1.35061 2.93953
1617 rgb/1311868220.310675.png 0.405672 0.0757408 0.775357 0.478044 -1.58588 -1.34408 2.94428
1618 rgb/1311868220.342794.png 0.407374 0.073375 0.774881 0.477737 -1.58618 -1.33856 2.94817
1619 rgb/1311868220.374967.png 0.409095 0.0714895 0.774582 0.477037 -1.58891 -1.33481 2.95336
1620 rgb/1311868220.410461.png 0.411315 0.0691432 0.773472 0.477273 -1.59214 -1.33061 2.95845
1621 rgb/1311868220.442609.png 0.413154 0.0664152 0.771701 0.478938 -1.59277 -1.32822 2.96115
1622 rgb/1311868220.474751.png 0.414949 0.0642324 0.770055 0.480331 -1.59435 -1.32494 2.96379
1623 rgb/1311868220.510865.png 0.416564 0.0624486 0.767995 0.482462 -1.59605 -1.323 2.96692
1624 rgb/1311868220.542610.png 0.418487 0.0607654 0.765588 0.484832 -1.59863 -1.31918 2.97025
1625 rgb/1311868220.574495.png 0.419558 0.0586111 0.763344 0.487702 -1.60014 -1.31486 2.97403
1626 rgb/1311868220.611343.png 0.419725 0.0571767 0.761527 0.490561 -1.60253 -1.31041 2.97637
1627 rgb/1311868220.642648.png 0.420228 0.0549698 0.759752 0.493127 -1.60593 -1.30589 2.97858
1628 rgb/1311868220.674598.png 0.420221 0.0528733 0.758839 0.494766 -1.60798 -1.30066 2.98198
1629 rgb/1311868220.710604.png 0.419531 0.0519492 0.758337 0.496217 -1.61016 -1.2976 2.98535
1630 rgb/1311868220.742672.png 0.420252 0.0524969 0.756531 0.498302 -1.61457 -1.29437 2.98686
1631 rgb/1311868220.774530.png 0.421679 0.0522693 0.754308 0.500486 -1.6173 -1.29148 2.98905
1632 rgb/1311868220.810775.png 0.422405 0.0531024 0.752845 0.501986 -1.62007 -1.28721 2.99188
1633 rgb/1311868220.842747.png 0.422651 0.0541521 0.751378 0.503862 -1.62391 -1.28527 2.99301
1634 rgb/1311868220.874779.png 0.423481 0.0537524 0.749867 0.505456 -1.62793 -1.28138 2.99443
1635 rgb/1311868220.910650.png 0.423819 0.0528822 0.749177 0.506286 -1.63025 -1.27778 2.99469
1636 rgb/1311868220.942980.png 0.423594 0.0522743 0.749514 0.506039 -1.63421 -1.27476 2.99556
1637 rgb/1311868220.974895.png 0.423735 0.0512494 0.749724 0.505715 -1.63789 -1.27312 2.99698
1638 rgb/1311868221.010492.png 0.42446 0.0500343 0.749268 0.505905 -1.64143 -1.27201 2.99779
1639 rgb/1311868221.042575.png 0.425331 0.0490446 0.74907 0.505563 -1.64395 -1.26992 2.99976
1640 rgb/1311868221.074778.png 0.426027 0.0488454 0.748977 0.505134 -1.64666 -1.269 3.00185
1641 rgb/1311868221.110563.png 0.426567 0.0483899 0.748474 0.505467 -1.64933 -1.26827 3.00389
1642 rgb/1311868221.142677.png 0.426547 0.0481231 0.748063 0.506118 -1.65107 -1.26579 3.00507
1643 rgb/1311868221.174633.png 0.426083 0.0485361 0.748362 0.506027 -1.65312 -1.26342 3.00621
1644 rgb/1311868221.210618.png 0.426021 0.0481989 0.748209 0.506338 -1.65542 -1.2626 3.00719
1645 rgb/1311868221.242676.png 0.426132 0.047726 0.748531 0.505813 -1.65672 -1.25976 3.00829
1646 rgb/1311868221.274959.png 0.426375 0.0473712 0.749367 0.504402 -1.6585 -1.25811 3.01002
1647 rgb/1311868221.311415.png 0.426548 0.0469398 0.749873 0.503543 -1.6613 -1.25809 3.01157
1648 rgb/1311868221.342835.png 0.426998 0.0459109 0.74974 0.503455 -1.66355 -1.25742 3.01265
1649 rgb/1311868221.374902.png 0.427311 0.0453137 0.75013 0.502661 -1.66544 -1.25526 3.01377
1650 rgb/1311868221.410723.png 0.426988 0.0448159 0.751211 0.501365 -1.66687 -1.25464 3.01504
1651 rgb/1311868221.442831.png 0.426776 0.0448215 0.751992 0.500374 -1.66963 -1.25438 3.01656
1652 rgb/1311868221.474658.png 0.427344 0.0440662 0.75177 0.50029 -1.67298 -1.25442 3.01781
1653 rgb/1311868221.510999.png 0.427383 0.0433072 0.751876 0.500162 -1.67432 -1.25304 3.01872
1654 rgb/1311868221.543040.png 0.426656 0.0432399 0.75227 0.500197 -1.67661 -1.25331 3.01998
1655 rgb/1311868221.574743.png 0.425938 0.0430825 0.752163 0.500983 -1.67728 -1.25329 3.02127
