Idx RGB_file Qw Qx Qy Qz Tx Ty Tz
501 rgb/1305031544.043491.png 0.853331 -0.0494273 -0.426826 -0.295307 -0.344683 -0.108395 -0.188322
502 rgb/1305031544.075509.png 0.862271 -0.0457858 -0.410519 -0.293036 -0.342364 -0.107706 -0.215083
503 rgb/1305031544.107376.png 0.870841 -0.0472218 -0.39609 -0.287266 -0.353789 -0.119466 -0.235799
504 rgb/1305031544.143795.png 0.878274 -0.0362581 -0.386029 -0.279831 -0.355266 -0.110424 -0.269715
505 rgb/1305031544.175829.png 0.883484 -0.0310118 -0.377909 -0.275104 -0.355426 -0.105515 -0.294272
506 rgb/1305031544.207354.png 0.889585 -0.0222822 -0.367135 -0.270845 -0.358656 -0.102179 -0.318534
507 rgb/1305031544.243427.png 0.896228 -0.0131366 -0.3534 -0.267796 -0.360915 -0.0895225 -0.347342
508 rgb/1305031544.275540.png 0.901887 -0.00588406 -0.339204 -0.267412 -0.368034 -0.0820467 -0.372378
509 rgb/1305031544.307370.png 0.907141 0.00371228 -0.323591 -0.269023 -0.37858 -0.0706849 -0.401091
510 rgb/1305031544.343409.png 0.91104 0.0115912 -0.311239 -0.270195 -0.383536 -0.0564434 -0.432156
511 rgb/1305031544.375459.png 0.914462 0.0158057 -0.298229 -0.273078 -0.389986 -0.0342818 -0.460874
512 rgb/1305031544.407333.png 0.917994 0.007981 -0.282761 -0.27798 -0.404462 -0.0210686 -0.484149
513 rgb/1305031544.443375.png 0.920949 0.00124699 -0.27038 -0.280624 -0.43016 -0.0120643 -0.509199
514 rgb/1305031544.475427.png 0.922386 -0.00233058 -0.264505 -0.281496 -0.444159 0.00977214 -0.530114
515 rgb/1305031544.507367.png 0.921922 -0.00932005 -0.261785 -0.285384 -0.466815 0.0203388 -0.544666
516 rgb/1305031544.543416.png 0.920095 -0.0122048 -0.262815 -0.290186 -0.483238 0.0352744 -0.559065
517 rgb/1305031544.575497.png 0.918495 -0.014496 -0.265266 -0.292906 -0.5 0.0466376 -0.573414
518 rgb/1305031544.607409.png 0.917159 -0.0158855 -0.268509 -0.294062 -0.503786 0.0716392 -0.587719
519 rgb/1305031544.643444.png 0.915806 -0.0276782 -0.269539 -0.296456 -0.521085 0.0847184 -0.595299
520 rgb/1305031544.675586.png 0.913626 -0.0350563 -0.273667 -0.298609 -0.54012 0.0902146 -0.601523
521 rgb/1305031544.707411.png 0.911753 -0.038422 -0.278588 -0.299371 -0.551505 0.106584 -0.610851
522 rgb/1305031544.743438.png 0.909446 -0.0445541 -0.284 -0.300449 -0.566943 0.109568 -0.608492
523 rgb/1305031544.775418.png 0.907986 -0.0411362 -0.286738 -0.302744 -0.579067 0.117844 -0.610479
524 rgb/1305031544.807397.png 0.908031 -0.0353546 -0.28661 -0.303461 -0.591745 0.133366 -0.617657
525 rgb/1305031544.843491.png 0.908141 -0.0337354 -0.285704 -0.304169 -0.601822 0.153048 -0.625807
526 rgb/1305031544.875360.png 0.906837 -0.0400806 -0.285031 -0.307898 -0.618225 0.161475 -0.626536
527 rgb/1305031544.907423.png 0.905445 -0.0420319 -0.283656 -0.312961 -0.630897 0.16624 -0.625575
528 rgb/1305031544.943434.png 0.905013 -0.0428444 -0.276814 -0.320146 -0.646076 0.176099 -0.628074
529 rgb/1305031544.975537.png 0.904902 -0.0468218 -0.270375 -0.325362 -0.668918 0.184581 -0.631346
530 rgb/1305031545.007393.png 0.905279 -0.0522447 -0.268841 -0.324758 -0.688275 0.18593 -0.630763
531 rgb/1305031545.043477.png 0.906623 -0.0542335 -0.266688 -0.322449 -0.703455 0.185112 -0.627057
532 rgb/1305031545.075369.png 0.909676 -0.0507994 -0.261506 -0.318634 -0.720854 0.187554 -0.628944
533 rgb/1305031545.107399.png 0.913777 -0.0485095 -0.256364 -0.311349 -0.73415 0.193643 -0.631402
534 rgb/1305031545.144171.png 0.919226 -0.0485692 -0.250113 -0.300186 -0.74591 0.197106 -0.630795
535 rgb/1305031545.175406.png 0.925465 -0.0495145 -0.241128 -0.287963 -0.759138 0.20025 -0.630192
536 rgb/1305031545.207577.png 0.931452 -0.0510098 -0.231477 -0.276075 -0.775435 0.201277 -0.629066
537 rgb/1305031545.243483.png 0.936879 -0.0499383 -0.223462 -0.264257 -0.797511 0.196061 -0.62697
538 rgb/1305031545.275369.png 0.942027 -0.0410417 -0.218634 -0.251204 -0.807547 0.208607 -0.629951
539 rgb/1305031545.307451.png 0.945995 -0.0399896 -0.213476 -0.240677 -0.821073 0.214343 -0.629498
540 rgb/1305031545.343494.png 0.949761 -0.0398322 -0.20757 -0.230834 -0.835938 0.213723 -0.62639
541 rgb/1305031545.375545.png 0.954256 -0.0379778 -0.20044 -0.218586 -0.85388 0.211468 -0.625574
542 rgb/1305031545.407452.png 0.958261 -0.0333132 -0.19522 -0.206202 -0.87375 0.210122 -0.626461
543 rgb/1305031545.444180.png 0.9609 -0.0261792 -0.19373 -0.196107 -0.888035 0.211589 -0.625658
544 rgb/1305031545.475423.png 0.963388 -0.0204597 -0.192009 -0.186012 -0.908298 0.195753 -0.621066
545 rgb/1305031545.507394.png 0.965326 -0.0018051 -0.19243 -0.176399 -0.922704 0.20616 -0.623921
546 rgb/1305031545.543418.png 0.966365 0.0080045 -0.193874 -0.168794 -0.939208 0.203129 -0.625519
547 rgb/1305031545.578078.png 0.965642 0.0239276 -0.198292 -0.166275 -0.955687 0.208434 -0.628244
548 rgb/1305031545.607417.png 0.964029 0.0347967 -0.205168 -0.165369 -0.968097 0.215481 -0.626493
549 rgb/1305031545.643463.png 0.962479 0.0452028 -0.211774 -0.163542 -0.978143 0.214465 -0.620867
550 rgb/1305031545.675289.png 0.960662 0.0587248 -0.215808 -0.164653 -0.98955 0.212077 -0.615132
551 rgb/1305031545.707398.png 0.95825 0.0792563 -0.219268 -0.165532 -0.994044 0.231325 -0.613593
552 rgb/1305031545.743570.png 0.957973 0.0858572 -0.217947 -0.165589 -1.00398 0.249175 -0.614041
553 rgb/1305031545.775452.png 0.957148 0.0862585 -0.219356 -0.168268 -1.01724 0.257532 -0.610823
554 rgb/1305031545.807404.png 0.956201 0.0850928 -0.221672 -0.171185 -1.02391 0.270936 -0.604873
555 rgb/1305031545.843376.png 0.956138 0.0814371 -0.22143 -0.17361 -1.02712 0.286992 -0.595596
556 rgb/1305031545.875537.png 0.957917 0.0710346 -0.215314 -0.176046 -1.03279 0.29555 -0.587925
557 rgb/1305031545.907389.png 0.959777 0.0626496 -0.206965 -0.179085 -1.04345 0.304228 -0.585081
558 rgb/1305031545.943457.png 0.960956 0.0529836 -0.200708 -0.182965 -1.04783 0.3218 -0.578974
559 rgb/1305031545.975621.png 0.963155 0.0386867 -0.192951 -0.183327 -1.0545 0.327985 -0.572092
560 rgb/1305031546.007516.png 0.964515 0.0277046 -0.186638 -0.184698 -1.06007 0.344427 -0.568464
561 rgb/1305031546.043769.png 0.965868 0.01174 -0.180538 -0.185392 -1.05469 0.355786 -0.558554
562 rgb/1305031546.075414.png 0.968441 -0.00499502 -0.166731 -0.185203 -1.05669 0.361758 -0.551138
563 rgb/1305031546.107395.png 0.970275 -0.0160002 -0.155208 -0.184997 -1.05809 0.371013 -0.544855
564 rgb/1305031546.143502.png 0.972638 -0.0260381 -0.143087 -0.18118 -1.05671 0.380129 -0.540178
565 rgb/1305031546.175952.png 0.974611 -0.0362426 -0.131282 -0.177729 -1.05819 0.389441 -0.538028
566 rgb/1305031546.207500.png 0.976239 -0.0465765 -0.122596 -0.172517 -1.05247 0.396885 -0.528739
567 rgb/1305031546.243551.png 0.97853 -0.0531871 -0.110273 -0.165809 -1.0509 0.401044 -0.519366
568 rgb/1305031546.276098.png 0.981076 -0.0523985 -0.0993591 -0.157722 -1.04778 0.415889 -0.518086
569 rgb/1305031546.308110.png 0.983072 -0.0599806 -0.0893802 -0.14828 -1.0416 0.426702 -0.510129
570 rgb/1305031546.343919.png 0.984933 -0.0651981 -0.078784 -0.139472 -1.04268 0.430067 -0.503626
571 rgb/1305031546.376056.png 0.986646 -0.0641204 -0.0738976 -0.130233 -1.03891 0.442246 -0.499394
572 rgb/1305031546.407659.png 0.987952 -0.065724 -0.0698922 -0.121448 -1.03434 0.453035 -0.492294
573 rgb/1305031546.443968.png 0.989041 -0.0656708 -0.0673906 -0.113786 -1.03235 0.459697 -0.486747
574 rgb/1305031546.475996.png 0.989774 -0.0643291 -0.0672151 -0.108146 -1.0221 0.47915 -0.481577
575 rgb/1305031546.507967.png 0.990111 -0.0711895 -0.0623331 -0.103586 -1.02162 0.480633 -0.472023
576 rgb/1305031546.544068.png 0.99093 -0.0675308 -0.0604839 -0.0992132 -1.01701 0.495064 -0.46863
577 rgb/1305031546.576412.png 0.991242 -0.0701604 -0.0565241 -0.0965688 -1.0134 0.509148 -0.463342
578 rgb/1305031546.607717.png 0.991338 -0.0762588 -0.0530267 -0.0928747 -1.01196 0.520168 -0.458094
579 rgb/1305031546.644200.png 0.991123 -0.0840066 -0.0506098 -0.0897813 -1.00692 0.529995 -0.450778
580 rgb/1305031546.676003.png 0.990722 -0.0918033 -0.0453639 -0.0893686 -1.00688 0.536917 -0.443908
581 rgb/1305031546.707934.png 0.990517 -0.0970677 -0.0418868 -0.087762 -1.00248 0.545075 -0.437215
582 rgb/1305031546.743887.png 0.990002 -0.104799 -0.0347272 -0.087811 -1.00127 0.554285 -0.431512
583 rgb/1305031546.775864.png 0.988753 -0.115893 -0.030148 -0.0896212 -1.00183 0.556396 -0.422449
584 rgb/1305031546.807996.png 0.988148 -0.121051 -0.0272756 -0.0903894 -1.00212 0.559187 -0.415113
585 rgb/1305031546.844079.png 0.987804 -0.124413 -0.0261909 -0.0899006 -1.00362 0.563209 -0.409704
586 rgb/1305031546.876064.png 0.98698 -0.129146 -0.0300075 -0.0910751 -1.00139 0.562092 -0.402635
587 rgb/1305031546.907783.png 0.98693 -0.128023 -0.0308141 -0.0929192 -1.00114 0.561684 -0.396833
588 rgb/1305031546.943858.png 0.987502 -0.122249 -0.0309854 -0.0945454 -1.00208 0.566908 -0.394817
589 rgb/1305031546.975884.png 0.987178 -0.122695 -0.0325139 -0.0968131 -1.00298 0.569377 -0.391352
590 rgb/1305031547.011984.png 0.986867 -0.12268 -0.0359669 -0.0987612 -1.00309 0.568052 -0.386964
591 rgb/1305031547.044214.png 0.987051 -0.119178 -0.0388249 -0.100111 -0.998633 0.570992 -0.384726
592 rgb/1305031547.076346.png 0.986981 -0.118416 -0.0361224 -0.10269 -0.99867 0.568229 -0.381979
593 rgb/1305031547.111991.png 0.987422 -0.114209 -0.0337096 -0.10403 -0.998873 0.566727 -0.380909
594 rgb/1305031547.144071.png 0.988131 -0.108263 -0.0312 -0.104438 -1.00011 0.567575 -0.382699
595 rgb/1305031547.175909.png 0.988692 -0.10506 -0.0300809 -0.102705 -1.00266 0.568903 -0.384673
596 rgb/1305031547.211964.png 0.988556 -0.105456 -0.034524 -0.102215 -1.00203 0.565366 -0.385026
597 rgb/1305031547.244113.png 0.988712 -0.102912 -0.0374197 -0.10228 -1.00021 0.562533 -0.386732
598 rgb/1305031547.276546.png 0.989109 -0.0982382 -0.0377626 -0.102907 -1.00101 0.563286 -0.389986
599 rgb/1305031547.312261.png 0.989137 -0.0969298 -0.0395617 -0.103204 -1.00084 0.561281 -0.391733
600 rgb/1305031547.344192.png 0.989419 -0.0946535 -0.0399299 -0.102471 -1.00324 0.561014 -0.395291
601 rgb/1305031547.376753.png 0.98939 -0.0944169 -0.0437057 -0.101421 -1.00339 0.559977 -0.396857
602 rgb/1305031547.412260.png 0.989335 -0.0937009 -0.0477466 -0.100794 -1.00245 0.558068 -0.397793
603 rgb/1305031547.444472.png 0.989243 -0.0927366 -0.050515 -0.101247 -1.00155 0.555762 -0.397919
604 rgb/1305031547.476347.png 0.989434 -0.0893145 -0.0515391 -0.101932 -1.00106 0.554946 -0.398923
605 rgb/1305031547.512114.png 0.989639 -0.0865569 -0.0511173 -0.102535 -1.00064 0.556765 -0.399933
606 rgb/1305031547.544015.png 0.989482 -0.0876594 -0.0504374 -0.103442 -1.00112 0.553753 -0.398313
607 rgb/1305031547.576437.png 0.989888 -0.0845502 -0.0497077 -0.102496 -1.00109 0.555163 -0.399046
608 rgb/1305031547.612296.png 0.989906 -0.0851091 -0.0494647 -0.101982 -1.00126 0.55679 -0.398734
609 rgb/1305031547.644160.png 0.989621 -0.0882544 -0.0504169 -0.101601 -1.00014 0.551266 -0.396292
610 rgb/1305031547.677287.png 0.990195 -0.083705 -0.0489976 -0.100554 -0.998632 0.557832 -0.398111
611 rgb/1305031547.712338.png 0.989539 -0.0901071 -0.0487081 -0.101611 -0.997411 0.554766 -0.394164
612 rgb/1305031547.744332.png 0.989634 -0.0901928 -0.0474444 -0.101208 -0.99749 0.551127 -0.393226
613 rgb/1305031547.776390.png 0.989869 -0.0871674 -0.0467557 -0.101877 -0.996095 0.55445 -0.39416
614 rgb/1305031547.812317.png 0.989645 -0.0890624 -0.0461375 -0.10269 -0.994454 0.551983 -0.392239
615 rgb/1305031547.844564.png 0.989932 -0.0876537 -0.0436895 -0.102208 -0.995661 0.55238 -0.393558
616 rgb/1305031547.876362.png 0.989814 -0.0883836 -0.0443326 -0.102447 -0.99445 0.552774 -0.392993
617 rgb/1305031547.912744.png 0.989777 -0.0893189 -0.044234 -0.102036 -0.993465 0.550519 -0.391792
618 rgb/1305031547.944304.png 0.98995 -0.0882012 -0.043169 -0.101787 -0.993523 0.551356 -0.392552
619 rgb/1305031547.976482.png 0.989904 -0.0886174 -0.0430007 -0.101938 -0.993381 0.550949 -0.392464
